"","Date","hour","Account","month","day","year","kWh","Day.of.Week","Weekday","Peakhour","Temperature","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees"
"3487","2014-05-26"," 5","26908650026","5","26","2014"," 79.91000","1","1","0","55.9"," 51.1","84","29.95","   10.0","SW","10.4","Scattered Clouds","220"
"3488","2014-05-26"," 6","26908650026","5","26","2014"," 80.44000","1","1","0","63.0"," 50.0","63","29.96","   10.0","WSW","12.7","Mostly Cloudy","250"
"3489","2014-05-26"," 7","26908650026","5","26","2014"," 77.82000","1","1","1","63.0"," 52.0","67","29.96","   10.0","WSW","12.7","Overcast","250"
"3490","2014-05-26"," 8","26908650026","5","26","2014"," 75.61000","1","1","1","61.0"," 53.1","75","29.94","   10.0","SW","12.7","Overcast","230"
"3491","2014-05-26"," 9","26908650026","5","26","2014"," 85.60000","1","1","1","63.0"," 54.0","72","29.92","    9.0","WSW","17.3","Light Rain","240"
"3492","2014-05-26","10","26908650026","5","26","2014"," 81.25000","1","1","1","68.0"," 54.0","61","29.90","   10.0","WSW","12.7","Overcast","250"
"3493","2014-05-26","11","26908650026","5","26","2014"," 78.51000","1","1","1","78.1"," 53.1","42","29.88","   10.0","West","18.4","Mostly Cloudy","270"
"3494","2014-05-26","12","26908650026","5","26","2014"," 92.45000","1","1","1","75.9"," 52.0","43","29.87","   10.0","West","15","Overcast","260"
"3495","2014-05-26","13","26908650026","5","26","2014"," 91.75000","1","1","1","73.0"," 55.0","53","29.86","   10.0","West","13.8","Light Rain","260"
"3496","2014-05-26","14","26908650026","5","26","2014"," 92.60000","1","1","1","75.9"," 55.0","48","29.84","   10.0","West","16.1","Overcast","270"
"3497","2014-05-26","15","26908650026","5","26","2014","107.28000","1","1","1","78.1"," 52.0","40","29.82","   10.0","West","16.1","Overcast","260"
"3498","2014-05-26","16","26908650026","5","26","2014","135.97000","1","1","1","79.0"," 52.0","39","29.81","   10.0","West","17.3","Overcast","260"
"3499","2014-05-26","17","26908650026","5","26","2014","137.32000","1","1","1","79.0"," 53.1","40","29.79","   10.0","WSW","13.8","Overcast","250"
"3500","2014-05-26","18","26908650026","5","26","2014","138.40000","1","1","1","77.0"," 55.0","47","29.79","   10.0","SW","11.5","Mostly Cloudy","230"
"3501","2014-05-26","19","26908650026","5","26","2014","130.54000","1","1","0","75.0"," 57.0","53","29.80","   10.0","SW","10.4","Mostly Cloudy","220"
"3502","2014-05-26","20","26908650026","5","26","2014","127.42000","1","1","0","73.9"," 57.0","55","29.80","   10.0","SW","11.5","Mostly Cloudy","220"
"3503","2014-05-26","21","26908650026","5","26","2014"," 87.44000","1","1","0","73.0"," 57.0","57","29.81","   10.0","SSW","8.1","Overcast","210"
"3504","2014-05-26","22","26908650026","5","26","2014"," 79.28000","1","1","0","72.0"," 55.9","57","29.81","   10.0","SW","6.9","Mostly Cloudy","230"
"3505","2014-05-26","23","26908650026","5","26","2014"," 86.18000","1","1","0","73.9"," 54.0","50","29.81","   10.0","West","5.8","Mostly Cloudy","280"
"3506","2014-05-27"," 0","26908650026","5","27","2014"," 92.23000","2","1","0","73.9"," 53.1","48","29.81","   10.0","West","9.2","Mostly Cloudy","270"
"3507","2014-05-27"," 1","26908650026","5","27","2014"," 92.46000","2","1","0","73.0"," 53.1","49","29.80","   10.0","West","8.1","Scattered Clouds","280"
"3508","2014-05-27"," 2","26908650026","5","27","2014"," 92.51000","2","1","0","72.0"," 53.1","51","29.80","   10.0","NW","5.8","Partly Cloudy","310"
"3509","2014-05-27"," 3","26908650026","5","27","2014"," 92.96000","2","1","0","66.9"," 54.0","63","29.81","   10.0","NE","3.5","Mostly Cloudy"," 40"
"3510","2014-05-27"," 4","26908650026","5","27","2014"," 92.85000","2","1","0","64.9"," 55.0","70","29.80","   10.0","Calm","Calm","Mostly Cloudy","  0"
"3511","2014-05-27"," 5","26908650026","5","27","2014"," 91.81000","2","1","0","62.1"," 55.0","78","29.82","   10.0","Calm","Calm","Mostly Cloudy","  0"
"3512","2014-05-27"," 6","26908650026","5","27","2014","242.94999","2","1","0","64.0"," 55.9","75","29.84","   10.0","ENE","4.6","Mostly Cloudy"," 70"
"3513","2014-05-27"," 7","26908650026","5","27","2014","306.31999","2","1","1","71.1"," 55.0","57","29.85","   10.0","NNE","8.1","Mostly Cloudy"," 30"
"3514","2014-05-27"," 8","26908650026","5","27","2014","324.63999","2","1","1","66.0"," 54.0","65","29.87","   10.0","ENE","12.7","Overcast"," 60"
"3515","2014-05-27"," 9","26908650026","5","27","2014","321.36999","2","1","1","57.9"," 55.0","90","29.90","    0.5","ENE","11.5","Fog"," 60"
"3516","2014-05-27","10","26908650026","5","27","2014","299.06000","2","1","1","55.9"," 53.1","90","29.92","    0.2","ENE","17.3","Fog"," 70"
"3517","2014-05-27","11","26908650026","5","27","2014","297.30999","2","1","1","55.9"," 52.0","87","29.93","    0.2","ENE","15.0","Overcast"," 70"
"3518","2014-05-27","12","26908650026","5","27","2014","286.86000","2","1","1","55.9"," 52.0","87","29.92","    0.2","East","15.0","Overcast"," 90"
"3519","2014-05-27","13","26908650026","5","27","2014","273.64999","2","1","1","55.0"," 50.0","83","29.93","    3.0","ENE","17.3","Overcast"," 70"
"3520","2014-05-27","14","26908650026","5","27","2014","255.10999","2","1","1","55.0"," 48.9","80","29.93","    7.0","East","13.8","Overcast"," 80"
"3521","2014-05-27","15","26908650026","5","27","2014","254.01000","2","1","1","55.0"," 48.0","77","29.91","   10.0","ENE","16.1","Overcast"," 70"
"3522","2014-05-27","16","26908650026","5","27","2014","252.61000","2","1","1","53.1"," 46.9","80","29.92","   10.0","ENE","15.0","Overcast"," 70"
"3523","2014-05-27","17","26908650026","5","27","2014","210.79000","2","1","1","52.0"," 46.9","83","29.91","   10.0","ENE","15.0","Overcast"," 70"
"3524","2014-05-27","18","26908650026","5","27","2014","159.09000","2","1","1","51.1"," 48.0","89","29.92","    4.0","ENE","13.8","Overcast"," 70"
"3525","2014-05-27","19","26908650026","5","27","2014","148.80000","2","1","0","51.1"," 48.0","89","29.93","    5.0","ENE","16.1","Light Drizzle"," 60"
"3526","2014-05-27","20","26908650026","5","27","2014","140.95000","2","1","0","50.0"," 46.9","89","29.94","    4.0","NE","16.1","Light Rain"," 50"
"3527","2014-05-27","21","26908650026","5","27","2014","107.32000","2","1","0","50.0"," 46.9","89","29.97","    4.0","NE","11.5","Rain"," 50"
"3528","2014-05-27","22","26908650026","5","27","2014"," 95.83000","2","1","0","50.0"," 46.9","89","29.95","   10.0","NE","13.8","Light Thunderstorms and Rain"," 50"
"3529","2014-05-27","23","26908650026","5","27","2014"," 81.20000","2","1","0","50.0"," 46.9","89","29.96","   10.0","NE","12.7","Light Rain"," 40"
"3530","2014-05-28"," 0","26908650026","5","28","2014"," 81.76000","3","1","0","50.0"," 46.9","89","29.94","   10.0","NE","15","Overcast"," 50"
"3531","2014-05-28"," 1","26908650026","5","28","2014"," 82.22000","3","1","0","50.0"," 46.9","89","29.94","   10.0","NE","15","Light Rain"," 50"
"3532","2014-05-28"," 2","26908650026","5","28","2014"," 81.65000","3","1","0","50.0"," 46.9","89","29.95","    5.0","NE","10.4","Overcast"," 40"
"3533","2014-05-28"," 3","26908650026","5","28","2014"," 82.27000","3","1","0","50.0"," 46.9","89","29.90","    2.5","NE","17.3","Light Rain"," 50"
"3534","2014-05-28"," 4","26908650026","5","28","2014"," 81.89000","3","1","0","50.0"," 46.9","89","29.93","   10.0","ENE","18.4","Overcast"," 60"
"3535","2014-05-28"," 5","26908650026","5","28","2014"," 84.45000","3","1","0","50.0"," 46.9","89","29.96","    1.8","ENE","16.1","Light Drizzle"," 60"
"3536","2014-05-28"," 6","26908650026","5","28","2014","215.63999","3","1","0","50.0"," 48.0","93","29.97","    2.5","NE","15","Light Drizzle"," 50"
"3537","2014-05-28"," 7","26908650026","5","28","2014","271.92000","3","1","1","50.0"," 48.0","93","29.99","    2.5","NE","16.1","Light Drizzle"," 50"
"3538","2014-05-28"," 8","26908650026","5","28","2014","288.02999","3","1","1","50.0"," 48.2","94","30.01","    2.5","NE","15","Light Drizzle"," 40"
"3539","2014-05-28"," 9","26908650026","5","28","2014","292.05999","3","1","1","50.0"," 46.9","89","30.03","    1.5","NE","17.3","Light Drizzle"," 50"
"3540","2014-05-28","10","26908650026","5","28","2014","287.90999","3","1","1","50.0"," 46.9","89","30.05","    2.5","NE","15","Overcast"," 50"
"3541","2014-05-28","11","26908650026","5","28","2014","287.56000","3","1","1","50.0"," 46.9","89","30.07","    2.5","NE","18.4","Light Drizzle"," 40"
"3542","2014-05-28","12","26908650026","5","28","2014","278.41000","3","1","1","48.9"," 46.0","90","30.09","    2.5","NE","21.9","Overcast"," 40"
"3543","2014-05-28","13","26908650026","5","28","2014","266.83000","3","1","1","48.9"," 45.0","86","30.11","    2.5","NE","23","Overcast"," 50"
"3544","2014-05-28","14","26908650026","5","28","2014","253.43000","3","1","1","48.0"," 45.0","89","30.13","    3.0","NE","20.7","Light Drizzle"," 40"
"3545","2014-05-28","15","26908650026","5","28","2014","253.11999","3","1","1","48.0"," 45.0","89","30.15","    3.0","NE","18.4","Overcast"," 40"
"3546","2014-05-28","16","26908650026","5","28","2014","258.96999","3","1","1","48.0"," 43.0","83","30.16","    8.0","NE","16.1","Overcast"," 50"
"3547","2014-05-28","17","26908650026","5","28","2014","222.84000","3","1","1","48.0"," 43.0","83","30.17","    8.0","NE","15","Overcast"," 50"
"3548","2014-05-28","18","26908650026","5","28","2014","177.00999","3","1","1","46.9"," 43.0","86","30.17","   10.0","NE","15","Overcast"," 50"
"3549","2014-05-28","19","26908650026","5","28","2014","157.08000","3","1","0","46.9"," 42.1","83","30.19","   10.0","NE","13.8","Overcast"," 50"
"3550","2014-05-28","20","26908650026","5","28","2014","148.79999","3","1","0","46.9"," 41.0","80","30.20","   10.0","NNE","11.5","Overcast"," 20"
"3551","2014-05-28","21","26908650026","5","28","2014","104.55000","3","1","0","46.0"," 39.0","76","30.22","   10.0","NE","10.4","Partly Cloudy"," 40"
"3552","2014-05-28","22","26908650026","5","28","2014"," 86.91000","3","1","0","46.0"," 39.0","76","30.22","   10.0","NNW","5.8","Clear","340"
"3553","2014-05-28","23","26908650026","5","28","2014"," 81.58000","3","1","0","45.0"," 39.9","82","30.22","   10.0","NNW","8.1","Clear","330"
"3554","2014-05-29"," 0","26908650026","5","29","2014"," 81.35000","4","1","0","44.1"," 39.9","85","30.22","   10.0","NNW","5.8","Clear","330"
"3555","2014-05-29"," 1","26908650026","5","29","2014"," 82.78000","4","1","0","44.1"," 39.0","82","30.20","   10.0","NNW","4.6","Clear","340"
"3556","2014-05-29"," 2","26908650026","5","29","2014"," 81.90000","4","1","0","43.0"," 39.0","86","30.21","   10.0","NNW","5.8","Clear","340"
"3557","2014-05-29"," 3","26908650026","5","29","2014"," 82.51000","4","1","0","44.1"," 39.9","85","30.21","   10.0","NW","6.9","Clear","320"
"3558","2014-05-29"," 4","26908650026","5","29","2014"," 82.54000","4","1","0","44.1"," 39.9","85","30.21","   10.0","WNW","4.6","Clear","290"
"3559","2014-05-29"," 5","26908650026","5","29","2014"," 84.19000","4","1","0","45.0"," 41.0","86","30.23","   10.0","NNW","6.9","Clear","330"
"3560","2014-05-29"," 6","26908650026","5","29","2014","204.54000","4","1","0","48.0"," 41.0","77","30.24","   10.0","North","5.8","Clear","360"
"3561","2014-05-29"," 7","26908650026","5","29","2014","269.38000","4","1","1","53.1"," 41.0","64","30.24","   10.0","NNW","4.6","Partly Cloudy","330"
"3562","2014-05-29"," 8","26908650026","5","29","2014","286.08999","4","1","1","55.9"," 39.9","55","30.25","   10.0","North","8.1","Partly Cloudy"," 10"
"3563","2014-05-29"," 9","26908650026","5","29","2014","298.34999","4","1","1","57.0"," 43.0","59","30.25","   10.0","ENE","6.9","Partly Cloudy"," 70"
"3564","2014-05-29","10","26908650026","5","29","2014","298.45000","4","1","1","57.9"," 41.0","53","30.24","   10.0","East","9.2","Partly Cloudy"," 80"
"3565","2014-05-29","11","26908650026","5","29","2014","298.28999","4","1","1","57.9"," 46.0","65","30.24","   10.0","East","10.4","Partly Cloudy"," 90"
"3566","2014-05-29","12","26908650026","5","29","2014","285.52000","4","1","1","57.0"," 46.0","67","30.23","   10.0","ESE","10.4","Scattered Clouds","110"
"3567","2014-05-29","13","26908650026","5","29","2014","275.76999","4","1","1","55.9"," 46.0","69","30.24","   10.0","SE","11.5","Scattered Clouds","130"
"3568","2014-05-29","14","26908650026","5","29","2014","256.96000","4","1","1","55.9"," 45.0","67","30.23","   10.0","East","10.4","Overcast"," 90"
"3569","2014-05-29","15","26908650026","5","29","2014","247.40999","4","1","1","55.0"," 44.1","67","30.22","   10.0","ESE","10.4","Overcast","120"
"3570","2014-05-29","16","26908650026","5","29","2014","264.98999","4","1","1","55.0"," 41.0","59","30.20","   10.0","ESE","9.2","Overcast","120"
"3571","2014-05-29","17","26908650026","5","29","2014","223.36000","4","1","1","55.0"," 39.0","55","30.18","   10.0","ESE","10.4","Overcast","110"
"3572","2014-05-29","18","26908650026","5","29","2014","208.35000","4","1","1","54.0"," 32.0","43","30.17","   10.0","East","5.8","Overcast"," 90"
"3573","2014-05-29","19","26908650026","5","29","2014","195.32000","4","1","0","53.1"," 44.1","71","30.17","   10.0","East","5.8","Mostly Cloudy"," 80"
"3574","2014-05-29","20","26908650026","5","29","2014","143.20000","4","1","0","52.0"," 44.1","74","30.17","   10.0","ESE","4.6","Scattered Clouds","110"
"3575","2014-05-29","21","26908650026","5","29","2014"," 88.07000","4","1","0","52.0"," 42.1","69","30.18","   10.0","SE","8.1","Scattered Clouds","140"
"3576","2014-05-29","22","26908650026","5","29","2014"," 79.09000","4","1","0","52.0"," 42.1","69","30.17","   10.0","SSW","6.9","Mostly Cloudy","200"
"3577","2014-05-29","23","26908650026","5","29","2014"," 76.55000","4","1","0","51.1"," 43.0","74","30.17","   10.0","SSW","8.1","Mostly Cloudy","210"
"3578","2014-05-30"," 0","26908650026","5","30","2014"," 75.97000","5","1","0","51.1"," 44.1","77","30.15","   10.0","SSW","6.9","Mostly Cloudy","210"
"3579","2014-05-30"," 1","26908650026","5","30","2014"," 76.71000","5","1","0","50.0"," 44.1","80","30.13","   10.0","SSW","8.1","Scattered Clouds","200"
"3580","2014-05-30"," 2","26908650026","5","30","2014"," 76.83000","5","1","0","50.0"," 43.0","77","30.12","   10.0","SW","6.9","Partly Cloudy","220"
"3581","2014-05-30"," 3","26908650026","5","30","2014"," 76.35000","5","1","0","48.9"," 43.0","80","30.10","   10.0","SW","5.8","Scattered Clouds","220"
"3582","2014-05-30"," 4","26908650026","5","30","2014"," 77.43000","5","1","0","48.0"," 43.0","83","30.09","   10.0","SSW","8.1","Mostly Cloudy","200"
"3583","2014-05-30"," 5","26908650026","5","30","2014"," 78.01000","5","1","0","48.0"," 43.0","83","30.09","   10.0","SSW","5.8","Mostly Cloudy","200"
"3584","2014-05-30"," 6","26908650026","5","30","2014","204.30000","5","1","0","50.0"," 44.1","80","30.09","   10.0","South","6.9","Mostly Cloudy","190"
"3585","2014-05-30"," 7","26908650026","5","30","2014","270.45000","5","1","1","54.0"," 44.1","69","30.09","   10.0","South","8.1","Scattered Clouds","190"
"3586","2014-05-30"," 8","26908650026","5","30","2014","289.42999","5","1","1","59.0"," 45.0","60","30.08","   10.0","Variable","4.6","Scattered Clouds","  0"
"3587","2014-05-30"," 9","26908650026","5","30","2014","302.87999","5","1","1","61.0"," 46.9","60","30.07","   10.0","SSE","8.1","Scattered Clouds","160"
"3588","2014-05-30","10","26908650026","5","30","2014","323.82000","5","1","1","62.1"," 48.0","60","30.06","   10.0","SE","6.9","Scattered Clouds","130"
"3589","2014-05-30","11","26908650026","5","30","2014","415.07999","5","1","1","63.0"," 48.9","60","30.05","   10.0","East","9.2","Scattered Clouds","100"
"3590","2014-05-30","12","26908650026","5","30","2014","437.83999","5","1","1","63.0"," 50.0","63","30.04","   10.0","ESE","13.8","Partly Cloudy","110"
"3591","2014-05-30","13","26908650026","5","30","2014","427.42999","5","1","1","64.9"," 48.9","56","30.02","   10.0","East","12.7","Partly Cloudy","100"
"3592","2014-05-30","14","26908650026","5","30","2014","423.20999","5","1","1","64.9"," 48.9","56","30.01","   10.0","ESE","16.1","Scattered Clouds","110"
"3593","2014-05-30","15","26908650026","5","30","2014","278.50999","5","1","1","64.0"," 48.9","58","30.00","   10.0","ESE","15.0","Mostly Cloudy","110"
"3594","2014-05-30","16","26908650026","5","30","2014","272.30999","5","1","1","61.0"," 48.0","62","30.00","   10.0","ESE","12.7","Mostly Cloudy","120"
"3595","2014-05-30","17","26908650026","5","30","2014","218.55999","5","1","1","64.9"," 50.0","58","30.01","   10.0","SW","6.9","Light Rain","230"
"3596","2014-05-30","18","26908650026","5","30","2014","164.18000","5","1","1","57.9"," 52.0","81","30.00","    7.0","SSW","5.8","Light Rain","200"
"3597","2014-05-30","19","26908650026","5","30","2014","151.62000","5","1","0","57.9"," 52.0","81","30.02","    6.0","Calm","Calm","Light Thunderstorms and Rain","  0"
"3598","2014-05-30","20","26908650026","5","30","2014","135.31000","5","1","0","57.0"," 50.0","77","30.05","   10.0","NNE","4.6","Light Rain"," 30"
"3599","2014-05-30","21","26908650026","5","30","2014"," 99.30000","5","1","0","55.0"," 50.0","83","30.05","   10.0","NE","5.8","Light Rain"," 40"
"3600","2014-05-30","22","26908650026","5","30","2014"," 81.19000","5","1","0","55.0"," 48.9","80","30.05","   10.0","North","6.9","Overcast"," 10"
"3601","2014-05-30","23","26908650026","5","30","2014"," 77.76000","5","1","0","54.0"," 50.0","86","30.06","   10.0","NNW","8.1","Overcast","340"
"3602","2014-05-31"," 0","26908650026","5","31","2014"," 77.63000","6","0","0","53.1"," 48.9","86","30.06","   10.0","North","8.1","Overcast","350"
"3603","2014-05-31"," 1","26908650026","5","31","2014"," 76.05000","6","0","0","52.0"," 48.0","86","30.06","   10.0","North","6.9","Overcast","360"
"3604","2014-05-31"," 2","26908650026","5","31","2014"," 76.51000","6","0","0","52.0"," 48.9","89","30.07","   10.0","North","6.9","Overcast","360"
"3605","2014-05-31"," 3","26908650026","5","31","2014"," 76.81000","6","0","0","52.0"," 48.9","89","30.08","   10.0","North","8.1","Overcast"," 10"
"3606","2014-05-31"," 4","26908650026","5","31","2014"," 76.97000","6","0","0","53.1"," 48.9","86","30.09","   10.0","North","8.1","Overcast","360"
